G,R,X,Y,UID,GR,Y_count
Male,Black,62,3.5263605246161616,14895,MB,1.72724615769875
Male,Black,75,2.4849066497880004,14896,MB,1.66300753369675
Male,White,45,1.0986122886681098,14897,MW,1.3735998365896
Female,White,42,3.555348061489413,14898,FW,0.827647144355278
Female,White,18,1.3862943611198906,14899,FW,0.7848195868332191
Female,White,37,1.0986122886681098,14900,FW,1.5678916036871897
Male,White,36,1.0986122886681098,14901,MW,1.4756671456286001
Male,White,14,0.6931471805599453,14902,MW,0.932019525915251
Female,Black,44,1.0986122886681098,14903,FB,1.26593645514847
Female,Black,16,1.3862943611198906,14904,FB,1.5268608931372698
Male,Black,18,1.0986122886681098,14905,MB,1.72953143316569
Male,Black,20,0.6931471805599453,14906,MB,1.10239122603774
Male,Black,23,0.6931471805599453,14907,MB,2.68469522626774
Male,Black,39,1.3862943611198906,14908,MB,2.3280916778370697
Female,Black,39,1.9459101490553128,14909,FB,0.508689476426663
Female,Black,18,1.0986122886681098,14910,FB,0.104473355287242
Male,Black,58,2.9957322735539913,14911,MB,2.4221113403352796
Male,White,54,2.5649493574615367,14912,MW,1.2753797251492298
Female,White,56,1.0986122886681098,14913,FW,1.40915936655141
Female,Black,81,1.3862943611198906,14914,FB,2.4628618633983503
Female,Black,36,1.9459101490553128,14915,FB,1.23778948558878
Male,Black,44,0.6931471805599453,14916,MB,1.15455316456581
Male,Black,13,0.6931471805599453,14917,MB,2.17368397979607
Male,Black,11,1.0986122886681098,14918,MB,-0.0268070320150233
Female,Black,8,1.0986122886681098,14919,FB,2.17207360550419
Female,White,68,1.9459101490553128,14920,FW,2.3852944959301903
Female,White,66,3.218875824868201,14921,FW,2.0566482274074
Male,White,63,0.6931471805599453,14922,MW,0.899991696397877
Female,Black,52,2.6390573296152584,14923,FB,1.00230341729622
Female,Black,65,2.302585092994046,14924,FB,1.7823679467900402
Male,Black,53,1.3862943611198906,14925,MB,1.4613826211991299
Female,Black,55,0.6931471805599453,14926,FB,1.4836932264771299
Male,Black,53,0.6931471805599453,14927,MB,2.29679300096568
Male,Black,24,0.6931471805599453,14928,MB,1.3174233294809299
Male,Black,30,0.6931471805599453,14929,MB,1.1526139368981398
Male,Black,19,0.6931471805599453,14930,MB,0.801119229979545
Female,Black,22,1.791759469228055,14931,FB,1.39809731009639
Female,Black,31,1.3862943611198906,14932,FB,0.7356090589112471
Female,Black,8,1.0986122886681098,14933,FB,1.0282671424901
Female,White,42,1.3862943611198906,14934,FW,1.27987731757102
Male,White,45,1.6094379124341005,14935,MW,1.9455075340973003
Male,White,19,0.6931471805599453,14936,MW,2.3890496113162403
Female,White,16,1.3862943611198906,14937,FW,1.0996325220501202
Male,White,59,1.6094379124341005,14938,MW,2.65630375652594
Male,White,25,1.6094379124341005,14939,MW,0.26692661865961803
Female,White,44,2.9957322735539913,14940,FW,2.47456981271692
Male,White,25,1.0986122886681098,14941,MW,4.1183827054852795
Male,Black,17,1.791759469228055,14942,MB,0.491814543133935
Female,White,24,0.6931471805599453,14943,FW,1.74493135229541
Male,Black,34,1.9459101490553128,14944,MB,2.47346979477522
Female,Black,49,4.51085950651685,14945,FB,1.48494891452472
Male,White,44,0.6931471805599453,14946,MW,2.3068885936477597
Female,White,49,2.3978952727983707,14947,FW,0.9346706620544242
Female,White,21,2.772588722239781,14948,FW,3.0244822479298596
Male,White,20,1.0986122886681098,14949,MW,1.0530037526312
Male,White,1,2.4849066497880004,14950,MW,0.681739539197907
Female,White,42,1.0986122886681098,14951,FW,1.30139017191134
Female,White,47,3.6635616461296463,14952,FW,1.13368124973394
Male,White,19,1.0986122886681098,14953,MW,1.7270886577322302
Male,White,17,0.6931471805599453,14954,MW,3.4221013610761406
Male,Black,66,1.6094379124341005,14955,MB,1.5085151760000601
Female,Black,66,1.6094379124341005,14956,FB,3.26743902504628
Female,Black,75,2.8332133440562166,14957,FB,4.2450039674566
Male,Black,31,3.1780538303479458,14958,MB,1.16748332030714
Female,Black,26,0.6931471805599453,14959,FB,3.1762463281060698
Female,White,77,3.7841896339182615,14960,FW,2.08372657163299
Male,White,75,4.290459441148391,14961,MW,2.2067304531183702
Female,Black,24,1.0986122886681098,14962,FB,0.0817969851745426
Female,Black,50,3.58351893845611,14963,FB,1.0034791664506
Male,Black,19,0.6931471805599453,14964,MB,0.956366028897159
Female,Black,17,1.0986122886681098,14965,FB,1.97391084884811
Male,White,60,0.6931471805599453,14966,MW,2.7104980881983196
Female,Black,54,1.0986122886681098,14967,FB,2.00944253676928
Male,Black,28,0.6931471805599453,14968,MB,1.90820520030393
Female,Black,32,2.079441541679836,14969,FB,0.64718210447074
Male,Black,33,1.791759469228055,14970,MB,0.31438197945419105
Male,Black,11,1.3862943611198906,14971,MB,1.4413854327394098
Male,Black,10,1.791759469228055,14972,MB,2.09415773962994
Female,White,73,1.791759469228055,14973,FW,3.88240301127394
Female,White,71,1.3862943611198906,14974,FW,2.9426760878065097
Male,White,43,1.6094379124341005,14975,MW,3.16124834262146
Female,Black,33,2.19722457733622,14976,FB,2.94061028596844
Female,White,25,3.2958368660043287,14977,FW,1.14738388478845
Male,White,26,1.9459101490553128,14978,MW,4.39285762633821
Female,White,0,3.0445224377234235,14979,FW,2.22262115102589
Male,White,45,3.0445224377234235,14980,MW,1.9674544648915901
Male,White,47,1.3862943611198906,14981,MW,2.48836977250057
Female,White,78,5.755742213586912,14982,FW,2.40684569474358
Male,Black,52,2.302585092994046,14983,MB,1.61851513886849
Female,White,54,2.3978952727983707,14984,FW,3.4005328014320297
Male,Black,15,1.9459101490553128,14985,MB,2.9250010087747
Male,White,67,2.079441541679836,14986,MW,3.27424160720092
Male,Black,63,1.6094379124341005,14987,MB,2.80094874417853
Male,White,57,3.4011973816621555,14988,MW,1.4803630931541398
Female,Black,41,3.1780538303479458,14989,FB,0.7874823726357679
Female,Black,13,2.3978952727983707,14990,FB,0.9675438329799859
Male,White,85,3.555348061489413,14991,MW,2.32163426751205
Female,White,85,2.4849066497880004,14992,FW,2.27919308438608
Male,White,42,0.6931471805599453,14993,MW,1.225429005681
Female,White,20,1.3862943611198906,14994,FW,2.6805424825008397
Female,White,25,1.3862943611198906,14995,FW,0.9766307585957271
Female,White,3,1.0986122886681098,14996,FW,1.6761210087336103
Male,Black,23,0.6931471805599453,14997,MB,1.00880269535878
Male,Black,66,3.258096538021482,14998,MB,1.52863491614609
Male,Black,22,0.6931471805599453,14999,MB,1.17193565442916
Female,White,41,2.19722457733622,15000,FW,1.2164134088102099
Female,White,17,1.3862943611198906,15001,FW,0.9368622155685741
Female,White,20,1.0986122886681098,15002,FW,1.6517919585896998
Female,White,55,1.9459101490553128,15003,FW,0.986579461638081
Female,White,20,1.3862943611198906,15004,FW,2.31924863519585
Female,White,23,1.3862943611198906,15005,FW,1.06825927254881
Male,Black,57,1.9459101490553128,15006,MB,2.7848327803326804
Female,Black,70,1.3862943611198906,15007,FB,1.64146587124947
Male,Black,32,2.079441541679836,15008,MB,0.7986778733917521
Female,Black,45,1.3862943611198906,15009,FB,1.02819656884118
Male,Black,47,2.19722457733622,15010,MB,1.15350095638152
Female,Black,23,0.6931471805599453,15011,FB,1.1082301103014498
Female,Black,17,0.6931471805599453,15012,FB,0.7340976802313341
Female,Black,16,0.6931471805599453,15013,FB,0.863506369244885
Male,Black,11,0.6931471805599453,15014,MB,1.2560054786840602
Female,Black,21,1.0986122886681098,15015,FB,0.8260397972060519
Male,Black,44,0.6931471805599453,15016,MB,0.991563565770438
Female,Black,40,1.0986122886681098,15017,FB,1.04011556641744
Male,Black,14,1.0986122886681098,15018,MB,1.62215170676501
Male,Black,13,0.6931471805599453,15019,MB,0.6201139890358449
Male,Black,7,0.6931471805599453,15020,MB,1.61999090466735
Female,Black,43,1.0986122886681098,15021,FB,1.66421615597627
Male,Black,8,1.6094379124341005,15022,MB,3.32916436175808
Male,Black,63,1.0986122886681098,15023,MB,0.8624594098917749
Male,Black,34,,15024,MB,0.692761898496248
Female,Black,9,1.6094379124341005,15025,FB,0.5161834839038371
Male,Black,7,1.3862943611198906,15026,MB,0.6187655125410141
Female,Black,59,3.970291913552122,15027,FB,1.8405993381383101
Male,White,59,0.6931471805599453,15028,MW,2.5854060791342004
Female,White,66,1.6094379124341005,15029,FW,2.10507362095252
Male,White,59,1.0986122886681098,15030,MW,1.76580279459023
Male,White,65,1.3862943611198906,15031,MW,1.4990313638702801
Female,White,65,2.19722457733622,15032,FW,1.50407208971202
Female,White,47,2.5649493574615367,15033,FW,1.02373984051985
Male,Black,59,1.6094379124341005,15034,MB,1.73427032172482
Female,Black,17,1.0986122886681098,15035,FB,1.3428577376750002
Female,Black,9,0.6931471805599453,15036,FB,0.452401263378395
Male,Black,7,0.6931471805599453,15037,MB,0.20214085723289002
Female,Black,27,0.6931471805599453,15038,FB,0.6933144446050461
Female,Black,7,1.0986122886681098,15039,FB,1.6335805497551998
Female,Black,5,1.3862943611198906,15040,FB,0.274458493970966
Female,Black,59,1.0986122886681098,15041,FB,1.75953634639714
Female,White,34,0.6931471805599453,15042,FW,1.83494087989651
Male,White,35,0.6931471805599453,15043,MW,1.77140100695104
Male,White,6,1.9459101490553128,15044,MW,1.99307122877277
Male,White,2,0.6931471805599453,15045,MW,2.61160084667525
Male,White,48,1.3862943611198906,15046,MW,5.10150563538358
Female,Black,47,2.079441541679836,15047,FB,4.11046092453697
Male,Black,20,1.3862943611198906,15048,MB,0.561671619285866
Male,Black,15,1.791759469228055,15049,MB,0.8347437110338349
Female,Black,10,2.5649493574615367,15050,FB,1.33173739879505
Female,Black,70,5.666426688112433,15051,FB,4.32579610834041
Male,Black,32,3.49650756146648,15052,MB,2.3404545953975298
Female,Black,54,1.0986122886681098,15053,FB,1.16182830187697
Male,Black,39,0.6931471805599453,15054,MB,1.5220736551375702
Female,Black,67,2.19722457733622,15055,FB,2.8448270873836203
Female,Black,32,3.4657359027997265,15056,FB,1.67995632547803
Female,White,82,3.7612001156935615,15057,FW,1.7109152676215902
Female,White,54,1.3862943611198906,15058,FW,1.78512383161462
Male,White,17,1.3862943611198906,15059,MW,2.44756686859856
Female,White,85,3.58351893845611,15060,FW,1.6465043405453799
Male,Black,36,1.3862943611198906,15061,MB,1.2110576906501
Female,Black,43,0.6931471805599453,15062,FB,1.25155773481401
Male,Black,14,1.0986122886681098,15063,MB,0.948922316688852
Female,Black,6,2.4849066497880004,15064,FB,1.63863195772367
Female,Black,50,0.6931471805599453,15065,FB,1.4016532055478301
Male,Black,48,1.0986122886681098,15066,MB,0.982279907416798
Male,Black,25,0.6931471805599453,15067,MB,1.0887352877719
Male,Black,22,0.6931471805599453,15068,MB,1.96770014274049
Male,White,50,1.9459101490553128,15069,MW,0.799067186175905
Male,Black,24,0.6931471805599453,15070,MB,0.9736630007809459
Female,Black,53,1.0986122886681098,15071,FB,1.4713747776658601
Male,Black,58,1.3862943611198906,15072,MB,1.29571221053822
Male,Black,15,1.791759469228055,15073,MB,0.9528692215768829
Male,Black,79,1.3862943611198906,15074,MB,3.3432193285756298
Male,Black,29,0.6931471805599453,15075,MB,0.577770034532961
Male,Black,28,0.6931471805599453,15076,MB,0.327702232526522
Female,Black,26,0.6931471805599453,15077,FB,1.3944636629545302
Male,Black,23,0.6931471805599453,15078,MB,0.713352444267017
Male,Black,37,1.9459101490553128,15079,MB,1.42033156902327
Male,Black,53,0.6931471805599453,15080,MB,2.98957515263731
Female,Black,49,0.6931471805599453,15081,FB,1.1193072192369
Male,Black,29,1.0986122886681098,15082,MB,2.74310066095313
Male,White,26,0.6931471805599453,15083,MW,1.8396769843382499
Male,White,51,1.6094379124341005,15084,MW,1.6751285298268703
Female,White,53,3.218875824868201,15085,FW,0.562392358343504
Male,White,26,0.6931471805599453,15086,MW,1.00775178832267
Female,White,50,3.3672958299864737,15087,FW,1.74486171368936
Female,Black,78,2.9957322735539913,15088,FB,2.29298145206819
Female,White,59,2.079441541679836,15089,FW,2.45869206717732
Female,Black,83,1.3862943611198906,15090,FB,2.01284122682181
Male,Black,51,1.0986122886681098,15091,MB,1.14159323229607
Female,Black,52,1.791759469228055,15092,FB,1.11724950361508
Female,Black,18,1.0986122886681098,15093,FB,3.28405269386699
Female,Black,16,1.791759469228055,15094,FB,1.91793199469774
Female,Black,69,1.6094379124341005,15095,FB,3.21063259495287
Female,Black,9,0.6931471805599453,15096,FB,2.34627382982978
Male,Black,5,0.6931471805599453,15097,MB,1.04963712218933
Male,White,77,4.51085950651685,15098,MW,2.40975113074309
Female,White,76,3.258096538021482,15099,FW,1.6631599446065302
Male,Black,54,2.4849066497880004,15100,MB,2.37559370179881
Female,White,54,3.0910424533583165,15101,FW,2.2815358787326203
Female,Black,31,1.0986122886681098,15102,FB,3.1281276403511695
Male,Black,14,1.0986122886681098,15103,MB,0.5309487692257411
Male,White,58,1.0986122886681098,15104,MW,2.2158669749747597
Female,White,59,2.7080502011022096,15105,FW,1.5243096648371899
Female,White,24,2.19722457733622,15106,FW,1.12159060878695
Male,White,23,3.0445224377234235,15107,MW,1.10735660820258
Female,Black,36,0.6931471805599453,15108,FB,0.7898740361327009
Male,Black,36,1.3862943611198906,15109,MB,0.8374078509762809
Male,Black,15,0.6931471805599453,15110,MB,0.598274338976894
Female,Black,18,1.0986122886681098,15111,FB,0.829895922256783
Female,Black,12,1.0986122886681098,15112,FB,0.38731992870755
Female,Black,29,0.6931471805599453,15113,FB,0.7088657269692091
Female,Black,9,0.6931471805599453,15114,FB,0.683376479571093
Male,Black,4,0.6931471805599453,15115,MB,0.7309532293793249
Female,White,73,2.079441541679836,15116,FW,2.4326853071474903
Female,Black,44,0.6931471805599453,15117,FB,1.00750232056095
Male,Black,48,0.6931471805599453,15118,MB,1.08165333421616
Female,Black,25,0.6931471805599453,15119,FB,0.627736614168699
Female,Black,22,0.6931471805599453,15120,FB,1.01442023581294
Female,Black,20,1.3862943611198906,15121,FB,0.6481883895973679
Female,Black,17,0.6931471805599453,15122,FB,-0.0132117215657306
Female,Black,11,0.6931471805599453,15123,FB,0.7631422394766819
Male,Black,4,0.6931471805599453,15124,MB,1.00685835801286
Male,Black,4,1.0986122886681098,15125,MB,1.39719279274629
Female,Black,70,1.6094379124341005,15126,FB,3.16163748347714
Female,Black,85,1.3862943611198906,15127,FB,3.94711165483146
Female,Black,78,1.9459101490553128,15128,FB,1.5753096045458002
Male,Black,27,0.6931471805599453,15129,MB,0.441147253535261
Female,Black,26,1.3862943611198906,15130,FB,0.727279465298999
Female,Black,64,2.9957322735539913,15131,FB,1.4451051479241597
Female,White,30,3.0445224377234235,15132,FW,0.932576374800909
Female,White,10,0.6931471805599453,15133,FW,2.12820739823179
Female,White,9,0.6931471805599453,15134,FW,1.0574295178224
Male,White,30,0.6931471805599453,15135,MW,1.17250028789721
Male,White,35,0.6931471805599453,15136,MW,2.42272728544799
Male,White,46,1.0986122886681098,15137,MW,3.66662749136191
Female,White,15,2.4849066497880004,15138,FW,0.816710243769095
Female,White,13,1.3862943611198906,15139,FW,0.8959721141081859
Female,Black,53,1.6094379124341005,15140,FB,1.2071076677405501
Female,White,75,3.58351893845611,15141,FW,2.24648274720554
Female,Black,68,4.219507705176107,15142,FB,0.955444976701896
Male,Black,40,0.6931471805599453,15143,MB,1.83357341174524
Male,Black,17,0.6931471805599453,15144,MB,2.68341521582678
Female,Black,14,0.6931471805599453,15145,FB,1.06268330438005
Female,White,26,1.6094379124341005,15146,FW,0.9463280165708271
Female,White,76,1.3862943611198906,15147,FW,3.77556989280163
Female,Black,64,2.3978952727983707,15148,FB,2.38814412025122
Male,Black,68,3.332204510175204,15149,MB,2.66399275491723
Male,White,63,1.791759469228055,15150,MW,2.10270898871929
Male,Black,34,0.6931471805599453,15151,MB,1.87219484066665
Female,Black,34,2.772588722239781,15152,FB,1.96896037633448
Female,Black,9,1.6094379124341005,15153,FB,1.18482796032419
Female,Black,6,1.791759469228055,15154,FB,2.77873132674092
Female,Black,3,1.3862943611198906,15155,FB,0.632379379604712
Male,Black,0,1.9459101490553128,15156,MB,0.7094023279872289
Male,Black,33,1.6094379124341005,15157,MB,1.38745955869295
Male,Black,79,2.19722457733622,15158,MB,2.59857714200728
Female,Black,41,2.9957322735539913,15159,FB,1.94867164958002
Female,White,34,1.0986122886681098,15160,FW,1.4450061786918
Male,White,36,0.6931471805599453,15161,MW,1.49121476383588
Female,White,77,2.6390573296152584,15162,FW,1.72079871329291
Male,White,78,2.6390573296152584,15163,MW,4.56638922155267
Female,White,73,2.9444389791664403,15164,FW,3.40208966960107
Male,White,60,1.9459101490553128,15165,MW,2.24485901619139
Male,White,36,1.3862943611198906,15166,MW,1.36793981485445
Female,White,37,1.0986122886681098,15167,FW,1.71757377279838
Male,Black,53,3.555348061489413,15168,MB,2.23462464090754
Female,Black,46,2.7080502011022096,15169,FB,0.789264248515119
Female,Black,28,1.6094379124341005,15170,FB,0.407067143013706
Male,Black,12,1.0986122886681098,15171,MB,2.26400869237446
Female,White,37,2.079441541679836,15172,FW,2.20599061174464
Male,White,37,1.791759469228055,15173,MW,3.98016137023108
Male,White,9,0.6931471805599453,15174,MW,2.06996684939925
Male,White,6,0.6931471805599453,15175,MW,1.1705078117731202
Male,White,60,2.8903717578961645,15176,MW,1.05969752248239
Female,White,63,2.9957322735539913,15177,FW,1.71107487796433
Female,White,56,4.605170185988092,15178,FW,1.53091939381459
Female,White,33,2.5649493574615367,15179,FW,1.2655157371851298
Female,White,62,2.079441541679836,15180,FW,1.6364792381332298
Male,White,63,1.0986122886681098,15181,MW,1.61109719331694
Male,Black,21,0.6931471805599453,15182,MB,0.8944917045989141
Female,Black,50,1.3862943611198906,15183,FB,1.80319534595601
Male,Black,55,1.3862943611198906,15184,MB,1.90031889319964
Male,Black,17,0.6931471805599453,15185,MB,0.629186756299833
Male,Black,14,0.6931471805599453,15186,MB,1.16044162697262
Male,Black,54,1.0986122886681098,15187,MB,1.26038590011579
Male,Black,23,1.0986122886681098,15188,MB,0.6464589639827479
Male,Black,20,1.0986122886681098,15189,MB,1.31309358580268
Female,Black,51,1.0986122886681098,15190,FB,1.05704202009655
Male,Black,62,1.6094379124341005,15191,MB,1.4227951487238202
Female,Black,59,1.3862943611198906,15192,FB,1.85567039740894
Female,Black,51,1.0986122886681098,15193,FB,2.09810622426144
Female,Black,71,2.302585092994046,15194,FB,2.26859012506031
Female,Black,32,0.6931471805599453,15195,FB,0.724540818176345
Female,Black,10,0.6931471805599453,15196,FB,3.18575973052588
Male,Black,75,2.079441541679836,15197,MB,3.6206438723159904
Female,Black,74,2.7080502011022096,15198,FB,1.77571565519364
Female,Black,53,1.791759469228055,15199,FB,2.5545472054453597
Male,White,37,0.6931471805599453,15200,MW,1.4627986003140199
Female,White,40,3.737669618283368,15201,FW,0.8484464055982008
Female,White,6,2.772588722239781,15202,FW,0.9874620236856758
Male,White,4,1.0986122886681098,15203,MW,1.02465309548794
Female,White,72,3.258096538021482,15204,FW,1.99109221090231
Male,White,74,2.3978952727983707,15205,MW,1.3940290446791002
Female,Black,30,0.6931471805599453,15206,FB,0.7612430877606279
Male,Black,29,0.6931471805599453,15207,MB,1.40295618978493
Male,Black,3,1.0986122886681098,15208,MB,1.56783847884549
Male,Black,51,1.0986122886681098,15209,MB,1.8192710347807801
Female,Black,47,0.6931471805599453,15210,FB,1.71688702107979
Female,Black,22,0.6931471805599453,15211,FB,2.35208193333633
Male,Black,20,1.0986122886681098,15212,MB,0.9625491027348021
Male,Black,13,1.3862943611198906,15213,MB,1.07843376778036
Male,Black,30,1.0986122886681098,15214,MB,1.82392908645578
Female,Black,27,1.3862943611198906,15215,FB,1.92529183870974
Female,Black,28,2.3978952727983707,15216,FB,0.8420391832865279
Male,Black,26,0.6931471805599453,15217,MB,0.72005479775296
Male,White,21,1.0986122886681098,15218,MW,0.6977598268953249
Female,Black,27,1.791759469228055,15219,FB,0.799705862146704
Female,Black,29,1.9459101490553128,15220,FB,1.0267210226750199
Female,Black,44,1.0986122886681098,15221,FB,2.18802271232349
Female,Black,22,0.6931471805599453,15222,FB,1.09395794991426
Female,Black,14,0.6931471805599453,15223,FB,0.964722603037113
Male,Black,10,0.6931471805599453,15224,MB,0.97070285880469
Male,Black,26,0.6931471805599453,15225,MB,1.05964048655468
Male,White,64,2.6390573296152584,15226,MW,1.0466839463089899
Female,White,64,2.079441541679836,15227,FW,1.43505083438997
Female,Black,83,2.302585092994046,15228,FB,3.3241850233387296
Male,Black,28,0.6931471805599453,15229,MB,1.1190545420979898
Male,Black,49,1.0986122886681098,15230,MB,1.12604621782935
Female,Black,50,0.6931471805599453,15231,FB,2.08026973927589
Female,Black,28,0.6931471805599453,15232,FB,1.2271352416835801
Male,Black,4,2.079441541679836,15233,MB,1.6428823483771002
Female,Black,6,1.0986122886681098,15234,FB,1.43330619692604
Male,Black,8,0.6931471805599453,15235,MB,-0.0270927644378349
Female,White,58,2.4849066497880004,15236,FW,2.28777697323705
Female,Black,39,1.3862943611198906,15237,FB,1.55328560360306
Female,Black,10,1.6094379124341005,15238,FB,0.9158457233787378
Male,Black,8,1.3862943611198906,15239,MB,0.5894733219922309
Female,White,53,0.6931471805599453,15240,FW,1.37412138580997
Female,White,21,2.079441541679836,15241,FW,0.763366438580126
Male,White,19,1.3862943611198906,15242,MW,0.5299005076375829
Female,Black,38,1.0986122886681098,15243,FB,1.5419546109980802
Male,Black,51,0.6931471805599453,15244,MB,1.06977670370481
Male,Black,15,0.6931471805599453,15245,MB,0.641279368423522
Male,Black,43,0.6931471805599453,15246,MB,0.6827139487114139
Female,Black,36,0.6931471805599453,15247,FB,0.63507803411352
Female,Black,5,1.3862943611198906,15248,FB,0.906685084717022
Female,White,55,1.3862943611198906,15249,FW,1.2999736791218601
Female,White,53,1.3862943611198906,15250,FW,1.6974806462944498
Female,White,51,1.0986122886681098,15251,FW,2.01588164755525
Male,White,45,0.6931471805599453,15252,MW,1.00205242866251
Female,Black,40,1.0986122886681098,15253,FB,3.11841731584861
Male,Black,44,0.6931471805599453,15254,MB,0.583697678096386
Male,Black,11,1.0986122886681098,15255,MB,1.3938996226921299
Female,Black,2,1.6094379124341005,15256,FB,0.887746395381976
Male,White,33,0.6931471805599453,15257,MW,1.48471202622767
Female,White,28,3.3672958299864737,15258,FW,1.15510641685813
Male,White,74,1.3862943611198906,15259,MW,2.66782794101108
Male,Black,46,1.3862943611198906,15260,MB,1.3644995690942099
Female,Black,42,1.0986122886681098,15261,FB,1.63700998380882
Female,Black,9,1.3862943611198906,15262,FB,0.972560795779802
Female,Black,15,1.0986122886681098,15263,FB,0.9471684834039208
Female,Black,9,1.6094379124341005,15264,FB,1.6190885476641297
Female,Black,47,1.3862943611198906,15265,FB,1.47684202578538
Male,Black,25,1.0986122886681098,15266,MB,1.6581986237991002
Male,Black,23,0.6931471805599453,15267,MB,2.13366992881098
Male,Black,22,0.6931471805599453,15268,MB,0.788471451367333
Male,Black,18,1.3862943611198906,15269,MB,3.84830513644031
Female,Black,16,1.0986122886681098,15270,FB,1.6035782038366202
Female,Black,69,2.5649493574615367,15271,FB,2.09543588410394
Male,Black,70,2.8332133440562166,15272,MB,2.56728535056376
Male,Black,42,0.6931471805599453,15273,MB,1.50479795787755
Male,Black,50,3.951243718581428,15274,MB,1.38217564081929
Male,White,62,2.302585092994046,15275,MW,1.5259790812064902
Female,White,61,2.079441541679836,15276,FW,1.41205384866827
Female,White,27,2.079441541679836,15277,FW,0.965712212716821
Female,Black,47,1.6094379124341005,15278,FB,1.4607696257245901
Male,Black,74,1.791759469228055,15279,MB,2.14962421986021
Female,Black,77,1.9459101490553128,15280,FB,2.34247633568369
Female,Black,18,0.6931471805599453,15281,FB,0.299489038384875
Male,Black,19,0.6931471805599453,15282,MB,1.1576325568801
Female,Black,10,1.0986122886681098,15283,FB,1.4672519862441498
Male,Black,47,1.0986122886681098,15284,MB,1.43938038350545
Male,Black,67,1.791759469228055,15285,MB,2.8546596533918898
Female,Black,64,1.0986122886681098,15286,FB,3.46674371785738
Male,White,54,1.6094379124341005,15287,MW,2.2548073324897997
Female,White,53,2.19722457733622,15288,FW,2.32826069160294
Female,White,11,1.3862943611198906,15289,FW,0.368422819461553
Female,White,63,2.9444389791664403,15290,FW,0.8506752176975959
Female,Black,32,2.772588722239781,15291,FB,0.536952475577861
Male,Black,12,1.6094379124341005,15292,MB,1.33704021464911
Male,Black,35,1.6094379124341005,15293,MB,1.12415439170149
Female,Black,80,1.6094379124341005,15294,FB,2.61849366544766
Male,Black,67,0.6931471805599453,15295,MB,1.7115966352273797
Female,Black,59,1.0986122886681098,15296,FB,0.333106584179996
Female,Black,28,1.3862943611198906,15297,FB,1.01215458539034
Male,Black,3,1.0986122886681098,15298,MB,0.6001770274989411
Female,Black,9,1.3862943611198906,15299,FB,1.1032614612668
Male,Black,85,2.079441541679836,15300,MB,1.79885357422353
Female,White,79,1.0986122886681098,15301,FW,1.20741308396624
Male,Black,28,0.6931471805599453,15302,MB,0.887318137018131
Female,Black,35,0.6931471805599453,15303,FB,0.818882462465315
Female,Black,10,1.0986122886681098,15304,FB,0.962210885008225
Male,White,62,1.0986122886681098,15305,MW,2.88408351433386
Female,White,51,0.6931471805599453,15306,FW,2.77073748484235
Male,Black,56,1.0986122886681098,15307,MB,1.66271317651396
Female,Black,24,0.6931471805599453,15308,FB,0.7121295084296558
Male,Black,22,0.6931471805599453,15309,MB,0.6767582977001229
Male,Black,10,2.079441541679836,15310,MB,0.308807642950193
Male,Black,12,2.19722457733622,15311,MB,0.9601092032960259
Female,Black,44,1.3862943611198906,15312,FB,0.6344727609710179
Male,Black,46,0.6931471805599453,15313,MB,0.7244384109197679
Male,Black,47,0.6931471805599453,15314,MB,2.0912004631416004
Female,Black,48,0.6931471805599453,15315,FB,3.5921070826695902
Male,Black,23,0.6931471805599453,15316,MB,1.6236683804027803
Female,White,15,0.6931471805599453,15317,FW,2.4678449777785896
Female,White,11,0.6931471805599453,15318,FW,5.89711456231172
Male,Black,41,1.6094379124341005,15319,MB,2.83785024930947
Female,Black,50,3.6375861597263857,15320,FB,1.13382495108792
Female,Black,14,1.6094379124341005,15321,FB,0.36088162402024604
Male,Black,15,2.302585092994046,15322,MB,1.67933058992025
Male,Black,25,5.62040086571715,15323,MB,2.44038166567438
Male,Black,45,2.5649493574615367,15324,MB,0.881711362623739
Female,Black,13,0.6931471805599453,15325,FB,0.445492002196057
Female,Black,45,0.6931471805599453,15326,FB,2.15395375458984
Female,White,56,2.4849066497880004,15327,FW,2.29246727029157
Male,White,60,3.0445224377234235,15328,MW,1.0078626738465
Female,Black,85,1.9459101490553128,15329,FB,2.07538105556278
Female,White,62,1.3862943611198906,15330,FW,2.43728231936307
Female,White,53,2.5649493574615367,15331,FW,1.6974806462944498
Male,White,69,2.6390573296152584,15332,MW,1.9560486015939298
Female,Black,47,0.6931471805599453,15333,FB,1.6344275360771698
Female,Black,23,0.6931471805599453,15334,FB,1.08982154222316
Male,Black,11,1.6094379124341005,15335,MB,1.35502142966234
Male,Black,11,1.0986122886681098,15336,MB,2.28032215209004
Female,Black,30,1.0986122886681098,15337,FB,1.29385684685091
Male,Black,38,1.0986122886681098,15338,MB,-0.054029457213230006
Female,Black,8,1.0986122886681098,15339,FB,0.645073079472548
Female,Black,5,1.3862943611198906,15340,FB,1.88905097291754
Male,Black,51,2.3978952727983707,15341,MB,2.06256740408858
Male,White,63,1.9459101490553128,15342,MW,1.71860109170294
Female,White,62,0.6931471805599453,15343,FW,2.4734794957632302
Male,White,37,0.6931471805599453,15344,MW,0.769737365868211
Female,White,24,2.302585092994046,15345,FW,0.77925281081532
Male,White,22,1.6094379124341005,15346,MW,2.22800881741555
Male,Black,22,0.6931471805599453,15347,MB,0.702074136002964
